holeid,x,y,z,TVD,PERM,POR,GM_lthology
SUHOPOLJE-1_planed,693135.92,5073660.97,-4426.27,4540.0,4.09847639501,18.4777822843,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4431.27,4545.0,4.14803828399,19.7389052341,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4436.27,4550.0,4.13988899282,19.7900656277,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4441.27,4555.0,4.13182942827,19.8412765053,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4446.27,4560.0,4.97860388971,20.5610797622,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4451.27,4565.0,5.82539485948,21.2809476936,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4456.27,4570.0,6.58069189568,22.4788315987,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4461.27,4575.0,7.33622198993,23.676897679,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4466.27,4580.0,10.4823259908,26.6406373117,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4471.27,4585.0,13.6279141135,29.6038990193,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4476.27,4590.0,10.7261721334,27.0590274836,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4481.27,4595.0,7.82461436803,24.5143322677,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4486.27,4600.0,7.87759130316,24.762004845,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4491.27,4605.0,7.93098209982,25.0099811143,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4496.27,4610.0,11.7503977016,27.8981609203,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4501.27,4615.0,15.5689954265,30.7856580039,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4506.27,4620.0,9.8710052235,25.8216793882,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4511.27,4625.0,4.1733942732,20.8579606989,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4516.27,4630.0,4.14312248947,20.0044079933,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4521.27,4635.0,4.11296137689,19.1510912616,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4526.27,4640.0,4.12348563293,19.9758107021,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4531.27,4645.0,4.13452582045,20.8006126451,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4536.27,4650.0,9.53241131171,22.109302922,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4541.27,4655.0,14.9293871053,23.4177128772,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4546.27,4660.0,9.53775275621,21.5580242971,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4551.27,4665.0,4.14644636578,19.6984089767,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4556.27,4670.0,4.10903702867,19.1058258256,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4561.27,4675.0,4.07173201126,18.5133091804,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4566.27,4680.0,4.06651390865,18.3086868474,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4571.27,4685.0,4.06130316228,18.1040745193,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4576.27,4690.0,4.02304839601,17.8447275384,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4581.27,4695.0,3.98481070318,17.585379832,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4586.27,4700.0,4.02952738156,17.2373476694,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4591.27,4705.0,4.07424678814,16.889340361,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4596.27,4710.0,4.02834720259,16.7315511142,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4601.27,4715.0,3.98246191733,16.5737838683,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4606.27,4720.0,4.00146165215,16.5249913617,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4611.27,4725.0,4.02047424951,16.4763321929,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4616.27,4730.0,4.06125329389,17.7386879005,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4621.27,4735.0,4.10204047168,19.0010091849,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4626.27,4740.0,4.12251630788,19.5665214428,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4631.27,4745.0,4.14299949548,20.1319645256,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4636.27,4750.0,4.14299505843,19.995297306,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4641.27,4755.0,4.14299984284,19.85866174,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4646.27,4760.0,4.14299508062,20.0960783211,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4651.27,4765.0,4.14311475598,20.3336135109,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4656.27,4770.0,5.36868660367,21.6766244156,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4661.27,4775.0,6.5941719914,23.0192770698,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4666.27,4780.0,6.57356868847,20.2489420424,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4671.27,4785.0,6.55295489156,17.4788530285,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4676.27,4790.0,6.54660515532,17.9892850201,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4681.27,4795.0,6.54026550003,18.4997450997,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4686.27,4800.0,6.5387588977,18.6213016232,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4691.27,4805.0,6.53726081876,18.7428157087,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4696.27,4810.0,6.52619503522,18.3909835785,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4701.27,4815.0,6.51513547935,18.0391072604,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4706.27,4820.0,6.47313898352,17.2105367963,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4711.27,4825.0,6.4311589058,16.3821146001,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4716.27,4830.0,6.47129310363,17.1299378925,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4721.27,4835.0,6.51143434151,17.8777419314,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4726.27,4840.0,6.51359706145,18.0416949615,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4731.27,4845.0,6.51577031932,18.2056906426,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4736.27,4850.0,6.53960624417,18.8390142425,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4741.27,4855.0,6.56344140778,19.4721903845,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4746.27,4860.0,6.47807403853,18.3556470284,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4751.27,4865.0,6.39272814717,17.2392324318,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4756.27,4870.0,6.45963673868,17.7224745896,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4761.27,4875.0,6.5265522509,18.2057431711,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4766.27,4880.0,6.54338511756,18.5878177665,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4771.27,4885.0,6.5602249614,18.9698908277,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4776.27,4890.0,6.56488070369,19.2620733379,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4781.27,4895.0,6.56954450543,19.5542427795,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4786.27,4900.0,6.56714518253,19.6314182314,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4791.27,4905.0,6.56475479328,19.7085795956,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4796.27,4910.0,6.56416534119,19.5826020291,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4801.27,4915.0,6.56357985687,19.4565580675,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4806.27,4920.0,6.51069635005,18.5673593444,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4811.27,4925.0,6.45783096826,17.6782293562,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4816.27,4930.0,6.51395633093,17.5688578557,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4821.27,4935.0,6.57008614453,17.4594171315,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4826.27,4940.0,6.56050146024,16.3777153326,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4831.27,4945.0,6.55092308062,15.29618251,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4836.27,4950.0,6.52765408034,16.087677133,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4841.27,4955.0,6.50439745921,16.8790842806,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4846.27,4960.0,6.52322557866,16.3045811315,2
SUHOPOLJE-1_planed,693135.92,5073660.97,-4851.27,4965.0,6.54205352649,15.7300194248,8
SUHOPOLJE-1_planed,693135.92,5073660.97,-4856.27,4970.0,6.4594334669,14.6872705285,8
SUHOPOLJE-1_planed,693135.92,5073660.97,-4861.27,4975.0,6.37683833133,13.6449961675,8
SUHOPOLJE-1_planed,693135.92,5073660.97,-4866.27,4980.0,6.48699587425,17.6561428114,8
SUHOPOLJE-1_planed,693135.92,5073660.97,-4871.27,4985.0,6.56812688772,20.6618392301,8
SUHOPOLJE-1_planed,693135.92,5073660.97,-4873.77,4987.5,6.5651558683,20.6569898749,8
VIROVITICA-1_planed,685448.76,5073267.09,234.63,0.0,19.0739666006,15.804869161,9
VIROVITICA-1_planed,685448.76,5073267.09,229.63,5.0,19.0417419623,15.779518629,5
VIROVITICA-1_planed,685448.76,5073267.09,224.63,10.0,19.0094895176,15.7541426137,0
VIROVITICA-1_planed,685448.76,5073267.09,219.63,15.0,18.977209379,15.7287411762,0
VIROVITICA-1_planed,685448.76,5073267.09,214.63,20.0,18.9449016597,15.7033143778,0
VIROVITICA-1_planed,685448.76,5073267.09,209.63,25.0,18.9125664733,15.6778622805,0
VIROVITICA-1_planed,685448.76,5073267.09,204.63,30.0,18.8802039341,15.6523849468,0
VIROVITICA-1_planed,685448.76,5073267.09,199.63,35.0,18.847814157,15.6268824396,0
VIROVITICA-1_planed,685448.76,5073267.09,194.63,40.0,18.8153972571,15.6013548225,0
VIROVITICA-1_planed,685448.76,5073267.09,189.63,45.0,18.7829533504,15.5758021595,0
VIROVITICA-1_planed,685448.76,5073267.09,184.63,50.0,18.7504825535,15.550224515,0
VIROVITICA-1_planed,685448.76,5073267.09,179.63,55.0,18.7179849831,15.5246219543,0
VIROVITICA-1_planed,685448.76,5073267.09,174.63,60.0,18.685460757,15.4989945427,0
VIROVITICA-1_planed,685448.76,5073267.09,169.63,65.0,18.6529099932,15.4733423465,0
VIROVITICA-1_planed,685448.76,5073267.09,164.63,70.0,18.6203328103,15.4476654323,0
VIROVITICA-1_planed,685448.76,5073267.09,159.63,75.0,18.5877293275,15.4219638673,0
VIROVITICA-1_planed,685448.76,5073267.09,154.63,80.0,18.5550996646,15.396237719,0
VIROVITICA-1_planed,685448.76,5073267.09,149.63,85.0,18.5224439419,15.3704870559,0
VIROVITICA-1_planed,685448.76,5073267.09,144.63,90.0,18.48976228,15.3447119465,0
VIROVITICA-1_planed,685448.76,5073267.09,139.63,95.0,18.4570548005,15.3189124603,0
VIROVITICA-1_planed,685448.76,5073267.09,134.63,100.0,18.4243216253,15.2930886671,0
VIROVITICA-1_planed,685448.76,5073267.09,129.63,105.0,18.3915628767,15.2672406372,0
VIROVITICA-1_planed,685448.76,5073267.09,124.63,110.0,18.3587786778,15.2413684417,0
VIROVITICA-1_planed,685448.76,5073267.09,119.63,115.0,18.3259691521,15.2154721519,0
VIROVITICA-1_planed,685448.76,5073267.09,114.63,120.0,18.2931344237,15.1895518399,0
VIROVITICA-1_planed,685448.76,5073267.09,109.63,125.0,18.2602746172,15.1636075783,0
VIROVITICA-1_planed,685448.76,5073267.09,104.63,130.0,18.2273898578,15.1376394402,0
VIROVITICA-1_planed,685448.76,5073267.09,99.63,135.0,18.194480271,15.1116474993,0
VIROVITICA-1_planed,685448.76,5073267.09,94.63,140.0,18.1615459833,15.0856318298,0
VIROVITICA-1_planed,685448.76,5073267.09,89.63,145.0,18.1285871212,15.0595925066,0
VIROVITICA-1_planed,685448.76,5073267.09,84.63,150.0,18.0956038122,15.0335296051,0
VIROVITICA-1_planed,685448.76,5073267.09,79.63,155.0,18.062596184,15.007443201,0
VIROVITICA-1_planed,685448.76,5073267.09,74.63,160.0,18.029564365,14.981333371,0
VIROVITICA-1_planed,685448.76,5073267.09,69.63,165.0,17.996508484,14.9552001922,0
VIROVITICA-1_planed,685448.76,5073267.09,64.63,170.0,17.9634286706,14.9290437421,0
VIROVITICA-1_planed,685448.76,5073267.09,59.63,175.0,17.9303250546,14.902864099,0
VIROVITICA-1_planed,685448.76,5073267.09,54.63,180.0,17.8971977666,14.8766613417,0
VIROVITICA-1_planed,685448.76,5073267.09,49.63,185.0,17.8640469375,14.8504355495,0
VIROVITICA-1_planed,685448.76,5073267.09,44.63,190.0,17.8308726989,14.8241868024,0
VIROVITICA-1_planed,685448.76,5073267.09,39.63,195.0,17.7976751828,14.797915181,0
VIROVITICA-1_planed,685448.76,5073267.09,34.63,200.0,17.7644545218,14.7716207664,0
VIROVITICA-1_planed,685448.76,5073267.09,29.63,205.0,17.731210849,14.7453036403,0
VIROVITICA-1_planed,685448.76,5073267.09,24.63,210.0,17.6979442982,14.718963885,0
VIROVITICA-1_planed,685448.76,5073267.09,19.63,215.0,17.6646550033,14.6926015834,0
VIROVITICA-1_planed,685448.76,5073267.09,14.63,220.0,17.6313430991,14.666216819,0
VIROVITICA-1_planed,685448.76,5073267.09,9.63,225.0,17.5980087208,14.639809676,0
VIROVITICA-1_planed,685448.76,5073267.09,4.63,230.0,17.5646520042,14.613380239,0
VIROVITICA-1_planed,685448.76,5073267.09,-0.37,235.0,17.5312730853,14.5869285933,0
VIROVITICA-1_planed,685448.76,5073267.09,-5.37,240.0,17.4978721011,14.5604548249,0
VIROVITICA-1_planed,685448.76,5073267.09,-10.37,245.0,17.4644491887,14.5339590203,0
VIROVITICA-1_planed,685448.76,5073267.09,-15.37,250.0,17.4310044859,14.5074412666,0
VIROVITICA-1_planed,685448.76,5073267.09,-20.37,255.0,17.3975381311,14.4809016516,0
VIROVITICA-1_planed,685448.76,5073267.09,-25.37,260.0,17.364050263,14.4543402638,0
VIROVITICA-1_planed,685448.76,5073267.09,-30.37,265.0,17.330541021,14.427757192,0
VIROVITICA-1_planed,685448.76,5073267.09,-35.37,270.0,17.2970105449,14.401152526,0
VIROVITICA-1_planed,685448.76,5073267.09,-40.37,275.0,17.2634589751,14.374526356,0
VIROVITICA-1_planed,685448.76,5073267.09,-45.37,280.0,17.2298864523,14.3478787728,0
VIROVITICA-1_planed,685448.76,5073267.09,-50.37,285.0,17.196293118,14.3212098681,0
VIROVITICA-1_planed,685448.76,5073267.09,-55.37,290.0,17.1626791141,14.294519734,0
VIROVITICA-1_planed,685448.76,5073267.09,-60.37,295.0,17.1290445828,14.2678084632,0
VIROVITICA-1_planed,685448.76,5073267.09,-65.37,300.0,17.0953896672,14.2410761493,0
VIROVITICA-1_planed,685448.76,5073267.09,-70.37,305.0,17.0617145105,14.2143228863,0
VIROVITICA-1_planed,685448.76,5073267.09,-75.37,310.0,17.0280192567,14.1875487691,0
VIROVITICA-1_planed,685448.76,5073267.09,-80.37,315.0,16.9943040501,14.1607538929,0
VIROVITICA-1_planed,685448.76,5073267.09,-85.37,320.0,16.9605690357,14.1339383539,0
VIROVITICA-1_planed,685448.76,5073267.09,-90.37,325.0,16.9268143588,14.1071022487,0
VIROVITICA-1_planed,685448.76,5073267.09,-95.37,330.0,16.8930401654,14.0802456749,0
VIROVITICA-1_planed,685448.76,5073267.09,-100.37,335.0,16.8592466017,14.0533687303,0
VIROVITICA-1_planed,685448.76,5073267.09,-105.37,340.0,16.8254338148,14.0264715138,0
VIROVITICA-1_planed,685448.76,5073267.09,-110.37,345.0,16.791601952,13.9995541247,0
VIROVITICA-1_planed,685448.76,5073267.09,-115.37,350.0,16.7577512357,13.9726166632,0
VIROVITICA-1_planed,685448.76,5073267.09,-120.37,355.0,16.7238816656,13.9456592299,0
VIROVITICA-1_planed,685448.76,5073267.09,-125.37,360.0,16.6899934648,13.9186819263,0
VIROVITICA-1_planed,685448.76,5073267.09,-130.37,365.0,16.6560867825,13.8916848545,0
VIROVITICA-1_planed,685448.76,5073267.09,-135.37,370.0,16.6221617687,13.8646681175,0
VIROVITICA-1_planed,685448.76,5073267.09,-140.37,375.0,16.5882185737,13.8376318186,0
VIROVITICA-1_planed,685448.76,5073267.09,-145.37,380.0,16.5542573483,13.8105760621,0
VIROVITICA-1_planed,685448.76,5073267.09,-150.37,385.0,16.5202782438,13.7835009529,0
VIROVITICA-1_planed,685448.76,5073267.09,-155.37,390.0,16.4862814121,13.7564065967,0
VIROVITICA-1_planed,685448.76,5073267.09,-160.37,395.0,16.4522670054,13.7292930998,0
VIROVITICA-1_planed,685448.76,5073267.09,-165.37,400.0,16.4182351766,13.7021605692,0
VIROVITICA-1_planed,685448.76,5073267.09,-170.37,405.0,16.3841860789,13.6750091127,0
VIROVITICA-1_planed,685448.76,5073267.09,-175.37,410.0,16.3501198661,13.6478388389,0
VIROVITICA-1_planed,685448.76,5073267.09,-180.37,415.0,16.3160366924,13.6206498569,0
VIROVITICA-1_planed,685448.76,5073267.09,-185.37,420.0,16.2819367125,13.5934422767,0
VIROVITICA-1_planed,685448.76,5073267.09,-190.37,425.0,16.2478200817,13.566216209,0
VIROVITICA-1_planed,685448.76,5073267.09,-195.37,430.0,16.2136869556,13.5389717653,0
VIROVITICA-1_planed,685448.76,5073267.09,-200.37,435.0,16.1795374904,13.5117090576,0
VIROVITICA-1_planed,685448.76,5073267.09,-205.37,440.0,16.1453718427,13.484428199,0
VIROVITICA-1_planed,685448.76,5073267.09,-210.37,445.0,16.1111901697,13.4571293031,0
VIROVITICA-1_planed,685448.76,5073267.09,-215.37,450.0,16.0769926289,13.4298124844,0
VIROVITICA-1_planed,685448.76,5073267.09,-220.37,455.0,16.0427793785,13.402477858,0
VIROVITICA-1_planed,685448.76,5073267.09,-225.37,460.0,16.008550577,13.37512554,0
VIROVITICA-1_planed,685448.76,5073267.09,-230.37,465.0,15.9743063835,13.347755647,0
VIROVITICA-1_planed,685448.76,5073267.09,-235.37,470.0,15.9400469573,13.3203682966,0
VIROVITICA-1_planed,685448.76,5073267.09,-240.37,475.0,15.9057724586,13.292963607,0
VIROVITICA-1_planed,685448.76,5073267.09,-245.37,480.0,15.8714830478,13.2655416974,0
VIROVITICA-1_planed,685448.76,5073267.09,-250.37,485.0,15.8371788858,13.2381026876,0
VIROVITICA-1_planed,685448.76,5073267.09,-255.37,490.0,15.802860134,13.2106466984,0
VIROVITICA-1_planed,685448.76,5073267.09,-260.37,495.0,15.7685269543,13.183173851,0
VIROVITICA-1_planed,685448.76,5073267.09,-265.37,500.0,15.734179509,13.1556842679,0
VIROVITICA-1_planed,685448.76,5073267.09,-270.37,505.0,15.6998179609,13.1281780721,0
VIROVITICA-1_planed,685448.76,5073267.09,-275.37,510.0,15.6654424733,13.1006553875,0
VIROVITICA-1_planed,685448.76,5073267.09,-280.37,515.0,15.6310532101,13.0731163389,0
VIROVITICA-1_planed,685448.76,5073267.09,-285.37,520.0,15.5966503353,13.0455610517,0
VIROVITICA-1_planed,685448.76,5073267.09,-290.37,525.0,15.5622340137,13.0179896524,0
VIROVITICA-1_planed,685448.76,5073267.09,-295.37,530.0,15.5278044105,12.9904022682,0
VIROVITICA-1_planed,685448.76,5073267.09,-300.37,535.0,15.4933616912,12.962799027,0
VIROVITICA-1_planed,685448.76,5073267.09,-305.37,540.0,15.458906022,12.935180058,0
VIROVITICA-1_planed,685448.76,5073267.09,-310.37,545.0,15.4244375694,12.9075454907,0
VIROVITICA-1_planed,685448.76,5073267.09,-315.37,550.0,15.3899565005,12.8798954558,0
VIROVITICA-1_planed,685448.76,5073267.09,-320.37,555.0,15.3554629826,12.8522300849,0
VIROVITICA-1_planed,685448.76,5073267.09,-325.37,560.0,15.3209571839,12.8245495102,0
VIROVITICA-1_planed,685448.76,5073267.09,-330.37,565.0,15.2864392727,12.796853865,0
VIROVITICA-1_planed,685448.76,5073267.09,-335.37,570.0,15.2519094178,12.7691432834,0
VIROVITICA-1_planed,685448.76,5073267.09,-340.37,575.0,15.2173677887,12.7414179005,0
VIROVITICA-1_planed,685448.76,5073267.09,-345.37,580.0,15.1828145552,12.7136778521,0
VIROVITICA-1_planed,685448.76,5073267.09,-350.37,585.0,15.1482498874,12.685923275,0
VIROVITICA-1_planed,685448.76,5073267.09,-355.37,590.0,15.1136739563,12.6581543069,0
VIROVITICA-1_planed,685448.76,5073267.09,-360.37,595.0,15.0790869329,12.6303710866,0
VIROVITICA-1_planed,685448.76,5073267.09,-365.37,600.0,15.0444889889,12.6025737535,0
VIROVITICA-1_planed,685448.76,5073267.09,-370.37,605.0,15.0098802965,12.574762448,0
VIROVITICA-1_planed,685448.76,5073267.09,-375.37,610.0,14.9752610283,12.5469373117,0
VIROVITICA-1_planed,685448.76,5073267.09,-380.37,615.0,14.9406313573,12.5190984869,0
VIROVITICA-1_planed,685448.76,5073267.09,-385.37,620.0,14.905991457,12.4912461169,0
VIROVITICA-1_planed,685448.76,5073267.09,-390.37,625.0,14.8713415014,12.4633803459,0
VIROVITICA-1_planed,685448.76,5073267.09,-395.37,630.0,14.836681665,12.4355013191,0
VIROVITICA-1_planed,685448.76,5073267.09,-400.37,635.0,14.8020121226,12.4076091828,0
VIROVITICA-1_planed,685448.76,5073267.09,-405.37,640.0,14.7673330497,12.3797040841,0
VIROVITICA-1_planed,685448.76,5073267.09,-410.37,645.0,14.732644622,12.3517861712,0
VIROVITICA-1_planed,685448.76,5073267.09,-415.37,650.0,14.6979470159,12.3238555932,0
VIROVITICA-1_planed,685448.76,5073267.09,-420.37,655.0,14.6632404082,12.2959125002,0
VIROVITICA-1_planed,685448.76,5073267.09,-425.37,660.0,14.6285249759,12.2679570434,0
VIROVITICA-1_planed,685448.76,5073267.09,-430.37,665.0,14.593800897,12.239989375,0
VIROVITICA-1_planed,685448.76,5073267.09,-435.37,670.0,14.5590683494,12.2120096481,0
VIROVITICA-1_planed,685448.76,5073267.09,-440.37,675.0,14.5243275119,12.184018017,0
VIROVITICA-1_planed,685448.76,5073267.09,-445.37,680.0,14.4895785634,12.1560146369,0
VIROVITICA-1_planed,685448.76,5073267.09,-450.37,685.0,14.4548216837,12.127999664,0
VIROVITICA-1_planed,685448.76,5073267.09,-455.37,690.0,14.4200570525,12.0999732559,0
VIROVITICA-1_planed,685448.76,5073267.09,-460.37,695.0,14.3852848506,12.0719355708,0
VIROVITICA-1_planed,685448.76,5073267.09,-465.37,700.0,14.3505052588,12.0438796392,0
VIROVITICA-1_planed,685448.76,5073267.09,-470.37,705.0,14.3157184585,12.0158198036,3
VIROVITICA-1_planed,685448.76,5073267.09,-475.37,710.0,14.2809246316,11.9877491717,3
VIROVITICA-1_planed,685448.76,5073267.09,-480.37,715.0,14.2461239606,11.9596679062,3
VIROVITICA-1_planed,685448.76,5073267.09,-485.37,720.0,14.2113166281,11.9315761709,3
VIROVITICA-1_planed,685448.76,5073267.09,-490.37,725.0,14.1765028176,11.9034741308,3
VIROVITICA-1_planed,685448.76,5073267.09,-495.37,730.0,14.1416827128,11.8753619519,3
VIROVITICA-1_planed,685448.76,5073267.09,-500.37,735.0,14.1068541086,11.8472398015,3
VIROVITICA-1_planed,685448.76,5073267.09,-505.37,740.0,14.0720219423,11.8191078478,3
VIROVITICA-1_planed,685448.76,5073267.09,-510.37,745.0,14.0371840354,11.7909662605,3
VIROVITICA-1_planed,685448.76,5073267.09,-515.37,750.0,14.0023446718,11.7628152101,3
VIROVITICA-1_planed,685448.76,5073267.09,-520.37,755.0,13.9674958884,11.7346548685,3
VIROVITICA-1_planed,685448.76,5073267.09,-525.37,760.0,13.9326419236,11.7064854087,3
VIROVITICA-1_planed,685448.76,5073267.09,-530.37,765.0,13.8977829643,11.6783070049,3
VIROVITICA-1_planed,685448.76,5073267.09,-535.37,770.0,13.8629191983,11.6501198324,3
VIROVITICA-1_planed,685448.76,5073267.09,-540.37,775.0,13.8280508135,11.621924068,3
VIROVITICA-1_planed,685448.76,5073267.09,-545.37,780.0,13.7931779986,11.5937198894,3
VIROVITICA-1_planed,685448.76,5073267.09,-550.37,785.0,13.7583009426,11.5655074757,3
VIROVITICA-1_planed,685448.76,5073267.09,-555.37,790.0,13.7234198349,11.5373020964,3
VIROVITICA-1_planed,685448.76,5073267.09,-560.37,795.0,13.6885348657,11.5090739293,3
VIROVITICA-1_planed,685448.76,5073267.09,-565.37,800.0,13.6536462254,11.4808380739,3
VIROVITICA-1_planed,685448.76,5073267.09,-570.37,805.0,13.6187541051,11.4525947145,3
VIROVITICA-1_planed,685448.76,5073267.09,-575.37,810.0,13.5838586962,11.4243440364,3
VIROVITICA-1_planed,685448.76,5073267.09,-580.37,815.0,13.5489601907,11.3960862263,3
VIROVITICA-1_planed,685448.76,5073267.09,-585.37,820.0,13.514058781,11.3678214722,3
VIROVITICA-1_planed,685448.76,5073267.09,-590.37,825.0,13.4791546603,11.3395499636,3
VIROVITICA-1_planed,685448.76,5073267.09,-595.37,830.0,13.4442480219,11.311271891,3
VIROVITICA-1_planed,685448.76,5073267.09,-600.37,835.0,13.4093390599,11.2829874466,3
VIROVITICA-1_planed,685448.76,5073267.09,-605.37,840.0,13.3744279688,11.2546968236,3
VIROVITICA-1_planed,685448.76,5073267.09,-610.37,845.0,13.3395149435,11.2264002168,3
VIROVITICA-1_planed,685448.76,5073267.09,-615.37,850.0,13.3046001796,11.1980978224,3
VIROVITICA-1_planed,685448.76,5073267.09,-620.37,855.0,13.2696838731,11.1697898378,3
VIROVITICA-1_planed,685448.76,5073267.09,-625.37,860.0,13.2347662205,11.1414764621,3
VIROVITICA-1_planed,685448.76,5073267.09,-630.37,865.0,13.1998474189,11.1131578955,3
